position,target_token,kld_teacher_candidate,target_nll_teacher,target_nll_candidate,target_nll_delta,teacher_top1,candidate_top1,top1_equal,teacher_margin,teacher_top1_in_candidate_top5,teacher_top1_in_candidate_top10,top5_overlap,top10_overlap,centered_logit_rmse,centered_logit_cosine
0,13,0.00027444200209324025,0.0013831952076266418,0.001531890007345993,0.00014869479971935107,13,13,True,7.358606338500977,True,True,0.8,0.8,0.5591981268739309,0.9696243958052888
1,561,0.00249366339101319,0.008797680063647562,0.016393867356342184,0.007596187292694623,561,561,True,5.070096969604492,True,True,1.0,0.8,0.5050455486449926,0.9779143791544715
2,6463,0.0005733095455692606,0.00032771825696187307,0.0011933250973470422,0.0008656068403851691,6463,6463,True,9.033266067504883,True,True,1.0,0.9,0.6595516695975733,0.9753006691346511
3,1881,8.440678398907485e-05,0.0040586857610840354,0.003791115532280287,-0.0002675702288037485,1881,1881,True,5.552574157714844,True,True,0.6,0.9,0.5860462799894717,0.9768521662534883
4,23173,0.0018294321448330117,0.0003987879362234992,0.0028573429923390847,0.0024585550561155856,23173,23173,True,9.024517059326172,True,True,1.0,0.9,0.7100135631557492,0.9707879274457991
5,30308,4.74995471692426e-05,8.024832994379949e-05,0.0001485265173641892,6.827818742038971e-05,30308,30308,True,10.68648910522461,True,True,0.6,0.9,0.6354613261608516,0.9794919321977819
6,369,0.00017724814130548345,0.0002469618894771486,0.0006259747169146124,0.0003790128274374638,369,369,True,9.624122619628906,True,True,0.8,0.9,0.6513068070660214,0.9669648976563598
7,318,0.002358669910352343,0.002721213052012672,0.006681482236810865,0.003960269184798193,318,318,True,6.6432037353515625,True,True,0.6,0.9,0.5561011377523531,0.9699358240338032
8,18,0.021595658473431104,0.04117849421092501,0.013093981695252666,-0.028084512515672344,18,18,True,3.4459095001220703,True,True,1.0,0.9,0.5721546006878565,0.9677905004592209
9,10,0.0005478226833737593,0.0023157156935980083,0.0035606111674795216,0.0012448954738815132,10,10,True,7.0112152099609375,True,True,1.0,0.9,0.5745198415454322,0.9609534116378295
10,16,0.0362022020251752,0.1400392604249241,0.267158357817479,0.1271190973925549,16,16,True,1.9172096252441406,True,True,1.0,0.9,0.553840987913376,0.9663401434635174
11,28803,0.001839170271152502,0.00019148138988711594,0.0024403899069440627,0.0022489085170569467,28803,28803,True,9.749652862548828,True,True,0.8,0.9,0.7449787186028342,0.9531082766763793
12,17,7.366792523052387e-05,8.599197787972912e-05,0.0002483542137881045,0.0001623622359083754,17,17,True,9.792850494384766,True,True,0.8,0.8,0.6248993944973781,0.967072835572239
13,471,5.502696317606652e-05,0.0002994563000235928,0.0004958219555071253,0.00019636565548353246,471,471,True,8.416116714477539,True,True,0.8,1.0,0.5869988139565446,0.960712549280338
14,220,8.974629507148575e-05,0.00020402682699582897,0.00030841486995214495,0.00010438804295631599,220,220,True,9.440650939941406,True,True,1.0,0.8,0.5616888572227964,0.9681600824182621
15,18,0.00011734858445053647,0.002782313494851252,0.0032258052237992274,0.0004434917289479756,18,18,True,6.283262252807617,True,True,1.0,1.0,0.6018824697348504,0.9591255451021147
16,61,0.00022254406252079974,0.0001637943117316354,0.0005591100668382865,0.00039531575510665107,61,61,True,9.075214385986328,True,True,0.8,0.6,0.6990636971318134,0.9549488524995335
