position,target_token,kld_teacher_candidate,target_nll_teacher,target_nll_candidate,target_nll_delta,teacher_top1,candidate_top1,top1_equal,teacher_margin,teacher_top1_in_candidate_top5,teacher_top1_in_candidate_top10,top5_overlap,top10_overlap,centered_logit_rmse,centered_logit_cosine
0,8303,0.0016843305468634848,0.003917858803905716,0.004455449291747016,0.0005375904878412996,8303,8303,True,6.423130035400391,True,True,1.0,0.6,1.2805170925104559,0.8877029713741503
1,641,0.04021015340525707,0.3111219783210437,0.38774814306338357,0.07662616474233985,641,641,True,2.3744239807128906,True,True,0.8,1.0,0.5488211533518963,0.97503848822603
2,695,0.09509455786146541,1.42992758481914,1.560351952042783,0.13042436722364315,695,695,True,0.4970264434814453,True,True,0.8,0.9,0.5888664587977896,0.9719984215066961
3,283,0.18412755178736456,3.217500645091235,4.795506237571772,1.5780055924805367,561,561,True,0.28730010986328125,True,True,0.8,0.7,0.6304362554034285,0.9653609586994433
4,283,0.3353926566689897,4.1887292379304615,4.178223803046414,-0.010505434884047204,695,220,False,0.008397102355957031,True,True,0.8,0.8,0.6392180753401511,0.9618513932167747
5,7419,0.10965745141393976,9.896335192428541,9.66726961617702,-0.22906557625152146,283,283,True,0.995391845703125,True,True,0.8,0.8,0.5954914254886131,0.9636830437080582
6,283,0.29086916904664095,1.3494721098188123,0.585503595199345,-0.7639685146194672,314,283,False,0.5211200714111328,True,True,0.8,0.9,0.6297676419794789,0.9602879408422316
7,283,0.11455738266929825,1.5193969436686032,1.8312408789126593,0.31184393524405607,695,695,True,0.6840047836303711,True,True,0.6,0.8,0.7015251055008623,0.9555295391035267
8,695,0.23223700097466277,1.3491667532169203,1.2236361535570879,-0.12553059965983238,283,695,False,0.06242179870605469,True,True,0.6,0.9,0.6908830756780912,0.9604114788283222
9,561,0.10941138212615077,1.778514363101504,1.7117553452766856,-0.0667590178248183,283,283,True,0.35199546813964844,True,True,0.8,0.8,0.5712910657048687,0.9745372107760829
10,61429,0.10773144587333636,0.8597406618248229,0.9522139642634961,0.09247330243867324,61429,61429,True,1.994354248046875,True,True,0.6,0.7,0.5918008135027443,0.9766431680017404
11,7467,0.11633465837653909,1.0374985218372146,1.254814539626171,0.21731601778895637,7467,7467,True,0.6966285705566406,True,True,0.6,0.9,0.5841025049611226,0.9764791006500996
