position,target_token,kld_teacher_candidate,target_nll_teacher,target_nll_candidate,target_nll_delta,teacher_top1,candidate_top1,top1_equal,teacher_margin,teacher_top1_in_candidate_top5,teacher_top1_in_candidate_top10,top5_overlap,top10_overlap,centered_logit_rmse,centered_logit_cosine
0,7943,0.12949547010271575,5.7579972451240025,6.02541793409371,0.2674206889697075,4744,50693,False,0.4251565933227539,True,True,0.6,0.9,0.539337941625806,0.980135906602942
1,593,0.0495026970311657,4.858110904990891,5.4315502284853565,0.5734393234944655,735,735,True,2.5108470916748047,True,True,0.8,0.9,0.5566961954009557,0.9762416138654066
2,28336,0.17090947770945072,9.78842685240409,11.035079162411872,1.2466523100077822,4744,4744,True,1.0233163833618164,True,True,0.6,0.7,0.5940938626064328,0.9771186145250608
3,735,0.04101537406230491,0.18251480424814304,0.10576275350756958,-0.07675205074057345,735,735,True,2.603036880493164,True,True,1.0,0.7,0.5281811143322195,0.9785650121898043
4,41173,0.1637913308810178,9.135029155233227,9.052959597698194,-0.08206955753503209,14739,220,False,0.527409553527832,True,True,0.6,0.7,0.5680559740306106,0.9794818765189454
5,473,0.4234517770051286,2.506781607572691,2.628325003070202,0.12154339549751114,2900,2900,True,1.9723844528198242,True,True,0.8,0.8,0.6202367028631656,0.9730553620129542
6,220,0.29289718747226706,5.021793019866166,5.284622806845906,0.26282978697974,735,735,True,2.020688056945801,True,True,0.6,0.7,0.7961867423901497,0.9612170675561362
7,20,0.051180316723304295,2.513619623681514,2.286288377398993,-0.227331246282521,735,735,True,0.3525428771972656,True,True,1.0,0.9,0.6835681661166749,0.9651466647625346
8,16,0.10940536932717856,4.1505648392757415,3.5141879901424673,-0.6363768491332742,15,15,True,1.9039230346679688,True,True,0.6,0.9,0.6579339281706572,0.9710031911659693
9,17,0.05358298777302549,0.2198711210958777,0.15111804435933607,-0.06875307673654163,17,17,True,2.4921913146972656,True,True,0.6,0.7,0.5896310563708612,0.9742518568157267
10,735,0.17800239652676758,2.1079794991964746,1.3069078332493902,-0.8010716659470845,10885,735,False,0.9974918365478516,True,True,0.8,0.6,0.6423558694682843,0.9745509882872063
11,41173,0.3719130401513282,6.1900110085254525,3.643914133528522,-2.5460968749969304,220,220,True,1.0708446502685547,True,True,0.4,0.6,1.029643570196537,0.9342612336001662
12,473,0.00023590011580345728,0.0008812561382285367,0.0007253329713812207,-0.000155923166847316,473,473,True,7.684370040893555,True,True,1.0,0.8,0.9016986910903028,0.9414851175564369
13,220,0.016790747495295466,0.050984289900558366,0.053345914977242614,0.0023616250766842484,220,220,True,4.974559783935547,True,True,0.6,0.7,0.688431927529953,0.9658602626086926
14,19,0.015311234586942842,3.699961241207312,4.116514324719873,0.4165530835125608,16,16,True,1.2172279357910156,True,True,1.0,1.0,0.5791244292264334,0.9606829391186862
15,11,0.16905651593664858,6.869832304363555,6.756163973010256,-0.11366833135329912,42,15,False,0.23618316650390625,True,True,0.8,0.8,0.6481150467039786,0.9672035364195467
16,15,0.019060682111356805,0.15611698987466838,0.13131046931898638,-0.024806520555682,15,15,True,3.5852832794189453,True,True,0.6,1.0,0.5761686842736693,0.969359512283138
17,24,0.014006110521091351,0.15640128665790698,0.22422435130526708,0.0678230646473601,24,24,True,1.8355083465576172,True,True,0.8,1.0,0.4825032546022928,0.9743823446553688
18,21,0.010277693394586358,0.004884335756194957,0.021734299796985823,0.016849964040790866,21,21,True,6.548746109008789,True,True,0.8,1.0,0.5762659296335237,0.9638193435132609
19,735,0.006511770597778479,0.01259661680796853,0.013097090455744365,0.0005004736477758343,735,735,True,5.886058807373047,True,True,0.8,0.7,0.8931207696181142,0.940466808881215
20,48507,0.6204567692061662,5.011443408525487,6.278069320131575,1.2666259116060878,198,41173,False,0.5609855651855469,True,True,0.6,0.5,1.0567230110996035,0.9297993349720474
21,387,0.184926179376498,7.566061957455002,7.972178275464415,0.4061163180094134,220,220,True,1.2432632446289062,True,True,0.8,0.6,0.680356283412321,0.9701061510917286
22,20,0.1877022171438581,1.5674909682282419,2.1471764400913074,0.5796854718630655,20,16,False,0.6737155914306641,True,True,1.0,0.7,0.7049470806046552,0.9650892840492075
23,16,0.023000430285732842,0.2510008950474081,0.3250400588451008,0.07403916379769271,16,16,True,2.3472461700439453,True,True,0.8,0.9,0.5464841203022125,0.9746946287033876
24,17,0.01178849368000844,0.0048843523345496465,0.023622407704486648,0.018738055369937,17,17,True,6.458929061889648,True,True,0.8,0.8,0.5920431881746264,0.9649407510951978
25,19674,0.12418033896204132,10.568230950327678,11.97074489158653,1.402513941258853,735,735,True,2.686908721923828,True,True,1.0,0.6,0.7563965053679097,0.9582733736070622
26,16,0.21248214476389432,2.8718911123045245,3.0861311740582593,0.21424006175373478,20,735,False,0.235626220703125,True,True,0.8,0.8,0.7222412724664318,0.9607373326843343
27,17,0.16296325760955752,1.1862758545772074,1.9869886644939392,0.8007128099167318,17,735,False,0.8400382995605469,True,True,0.8,0.7,0.6846942027311872,0.9608765876028925
28,23,0.3524148834660074,0.2609989222900069,0.9403588711266586,0.6793599488366517,23,23,True,2.22906494140625,True,True,1.0,0.7,0.6693422659195407,0.9593967878993749
29,735,0.06801202394051227,0.2466080727410045,0.12776501196845302,-0.11884306077255147,735,735,True,2.9490432739257812,True,True,1.0,0.8,0.6686425777521268,0.9665062758601273
30,198,0.13039645535955666,1.3387710615546133,0.8800718121620648,-0.4586992493925486,48507,198,False,0.3184185028076172,True,True,0.8,0.7,0.6128648375573017,0.9743370358817934
31,91,0.0009029599443032834,0.0029016066903508886,0.0016274805794793679,-0.0012741261108715207,91,91,True,6.297554016113281,True,True,0.8,0.5,0.7518164272338492,0.9393781366004949
32,12091,0.18288334833070627,2.135353201489135,1.4018822599585938,-0.7334709415305412,746,746,True,0.11054611206054688,True,True,0.8,0.9,0.7990403205911131,0.9384195807832746
33,735,0.0015838015860589701,0.001625238683335084,0.002347769672265798,0.0007225309889307141,735,735,True,7.318294525146484,True,True,0.8,0.8,1.118780704401696,0.8905030111676532
34,12091,0.008049108382268305,0.012145267329600529,0.019353243090893812,0.007207975761293284,12091,12091,True,5.086418151855469,True,True,0.8,0.6,0.902755287251076,0.9235852724454734
35,25,2.267812769451266e-05,8.026578427937746,7.932770266739929,-0.09380816119781699,735,735,True,8.02607536315918,True,True,0.8,0.8,0.7084573472187483,0.9531710835557751
36,735,0.049545516509721124,0.08579549413273213,0.028099121973856,-0.05769637215887613,735,735,True,2.943052291870117,True,True,0.8,0.9,0.6800080546103441,0.9514706450157988
37,12091,0.055532192880498536,0.15089816084656604,0.08654781435918935,-0.0643503464873767,12091,12091,True,2.011220932006836,True,True,0.6,0.8,0.7360806113785443,0.9433873966641824
38,25,0.005637941583113712,0.1882641541014607,0.2283436167322037,0.040079462630743024,25,25,True,1.62689208984375,True,True,1.0,0.9,0.6045686537019236,0.9505514993791706
39,735,0.0029294705811373735,0.0053689833794337005,0.0025900881509670626,-0.002778895228466638,735,735,True,6.721828460693359,True,True,0.8,0.9,0.7194808033506207,0.9457499195536747
