position,target_token,kld_teacher_candidate,target_nll_teacher,target_nll_candidate,target_nll_delta,teacher_top1,candidate_top1,top1_equal,teacher_margin,teacher_top1_in_candidate_top5,teacher_top1_in_candidate_top10,top5_overlap,top10_overlap,centered_logit_rmse,centered_logit_cosine
0,32,0.1467105137224953,2.677421249030985,2.6651868500828826,-0.01223439894810241,760,760,True,0.3428211212158203,True,True,0.6,0.8,0.639122808114139,0.9644831750663323
1,3618,0.14618658982221772,0.5221102864102214,0.9148265291186384,0.392716242708417,3618,3618,True,1.9493255615234375,True,True,0.8,0.7,0.5516801685786592,0.9776167090352871
2,5435,0.003230083674497157,0.08190064307397549,0.07815392990742254,-0.0037467131665529507,5435,5435,True,4.000696182250977,True,True,1.0,0.8,0.5829911309835795,0.9729658527110446
3,220,0.005649852327514613,0.02605845744126256,0.01595497485056896,-0.010103482590693602,220,220,True,5.10899543762207,True,True,1.0,0.7,0.6229119093619843,0.9703565360218459
4,19,0.02831260604155654,2.0895196438684245,1.8611154612754497,-0.2284041825929748,18,18,True,1.345458984375,True,True,1.0,1.0,0.5496965838537415,0.9540710971398743
5,2438,0.03847889162365535,0.36775689830692215,0.3567916960341506,-0.010965202272771535,2438,2438,True,2.4822006225585938,True,True,0.8,0.9,0.5347519199523391,0.979606629852639
6,19715,0.029770890524700933,0.06746632024723098,0.1441928743764116,0.07672655412918061,19715,19715,True,2.8700923919677734,True,True,1.0,0.8,0.6470645605514865,0.9710022809695641
7,321,0.009754821946564558,0.08317886809883746,0.10089343245207516,0.017714564353237705,321,321,True,3.0640106201171875,True,True,0.8,1.0,0.6585152203149771,0.9657223268771101
8,220,0.003359448720292308,0.006566296442020558,0.002430064759419537,-0.0041362316826010215,220,220,True,6.447635650634766,True,True,1.0,0.9,0.5800137477282907,0.9723795648349283
9,22,0.012016355129704701,4.115269519354008,4.341687494200272,0.2264179748462638,21,21,True,0.786834716796875,True,True,0.8,1.0,0.5284263163916222,0.9538540160817212
10,6105,0.02031626334464114,0.0460624725851666,0.01934229416741573,-0.026720178417750873,6105,6105,True,4.200649261474609,True,True,0.8,0.8,0.604291006168561,0.9749511713353433
11,19715,0.0002757305557543278,0.0006671854709736635,0.0007613348641122286,9.414939313856507e-05,19715,19715,True,9.248407363891602,True,True,0.6,0.9,0.8272842725521219,0.9600395138011308
12,13,0.0023328627136399516,0.008539906918478835,0.01263479649726662,0.004094889578787786,13,13,True,5.994253158569336,True,True,1.0,0.8,0.7028222518231284,0.9573471858596246
13,2532,0.015507715115366735,0.2949849999065144,0.3334818912214743,0.038496891314959925,2532,2532,True,1.6523151397705078,True,True,0.8,0.8,0.7289386035359162,0.9590904100321873
14,513,0.00017421649652814744,0.005436496197784635,0.004491717979842491,-0.0009447782179421438,513,513,True,5.311943054199219,True,True,0.8,0.9,0.6854188563223933,0.9630188259861759
15,220,0.0007167241580004268,0.005252116401660345,0.004369267463875559,-0.0008828489377847859,220,220,True,6.410226821899414,True,True,1.0,0.7,0.6421176837740624,0.9653069003705346
16,16,0.06468278289346474,0.31961243228288794,0.15370424132031602,-0.16590819096257192,16,16,True,2.484241485595703,True,True,0.8,1.0,0.5858080263370957,0.9595662993914975
17,16,0.008648567829318773,0.06729198711174789,0.05289118602989973,-0.014400801081848158,16,16,True,3.359071731567383,True,True,1.0,1.0,0.47327389269957937,0.9738277502915338
